StartTime: 2020-05-20 15:16:49.551
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s) 
0x50	 15:33:01.250	-0.1206	0.8740	-0.0664	-547.9736	-13.0615	8.8501 
0x50	 15:33:01.280	-0.0249	0.9126	0.1035	-554.9927	-10.3760	16.3574 
0x50	 15:33:01.280	-0.0249	0.9126	0.1035	-554.9927	-10.3760	16.3574 
0x50	 15:33:01.300	0.1431	1.1733	0.3550	-561.4624	-6.5918	-6.4697 
0x50	 15:33:01.310	0.1431	1.1733	0.3550	-561.4624	-6.5918	-6.4697 
0x50	 15:33:01.310	-0.0469	0.8262	0.4561	-573.9136	-9.8267	-17.9443 
0x50	 15:33:01.320	-0.0469	0.8262	0.4561	-573.9136	-9.8267	-17.9443 
0x50	 15:33:01.350	-0.0786	0.9580	0.7432	-594.3604	-19.7144	2.2583 
0x50	 15:33:01.350	-0.0786	0.9580	0.7432	-594.3604	-19.7144	2.2583 
0x50	 15:33:01.350	0.0430	0.8481	0.9429	-609.6802	-23.9868	14.2822 
0x50	 15:33:01.350	0.0430	0.8481	0.9429	-609.6802	-23.9868	14.2822 
0x50	 15:33:01.380	0.0986	0.6450	1.1016	-619.4458	6.1035	-11.6577 
0x50	 15:33:01.380	0.0986	0.6450	1.1016	-619.4458	6.1035	-11.6577 
0x50	 15:33:01.380	-0.1230	0.4766	1.3096	-626.0986	-2.0752	-14.0381 
0x50	 15:33:01.400	-0.1230	0.4766	1.3096	-626.0986	-2.0752	-14.0381 
0x50	 15:33:01.400	-0.2109	0.2607	2.0737	-592.7124	-54.0771	7.5684 
0x50	 15:33:01.430	-0.2109	0.2607	2.0737	-592.7124	-54.0771	7.5684 
0x50	 15:33:01.430	0.0273	0.1064	0.3843	-567.8711	-70.3125	20.9961 
0x50	 15:33:01.430	0.0273	0.1064	0.3843	-567.8711	-70.3125	20.9961 
0x50	 15:33:01.480	0.1460	-0.1440	1.0498	-564.5142	-51.6968	29.4189 
0x50	 15:33:01.480	0.1460	-0.1440	1.0498	-564.5142	-51.6968	29.4189 
0x50	 15:33:01.480	0.3848	-0.7524	1.8169	-572.0825	-7.5684	49.1943 
0x50	 15:33:01.480	0.3848	-0.7524	1.8169	-572.0825	-7.5684	49.1943 
0x50	 15:33:01.480	0.2607	-0.7456	1.1489	-572.8149	52.6733	76.8433 
0x50	 15:33:01.500	0.2607	-0.7456	1.1489	-572.8149	52.6733	76.8433 
0x50	 15:33:01.500	-0.1177	-0.5127	0.6929	-560.1807	52.4902	52.7344 
0x50	 15:33:01.530	-0.1177	-0.5127	0.6929	-560.1807	52.4902	52.7344 
0x50	 15:33:01.530	-0.2368	-0.7744	0.6543	-543.1519	20.3247	4.8218 
0x50	 15:33:01.530	-0.2368	-0.7744	0.6543	-543.1519	20.3247	4.8218 
0x50	 15:33:01.550	-0.2275	-0.7905	0.4307	-530.5786	-5.1270	-40.5884 
0x50	 15:33:01.550	-0.2275	-0.7905	0.4307	-530.5786	-5.1270	-40.5884 
0x50	 15:33:01.579	-0.1929	-0.9722	0.2690	-519.7754	-29.0527	-90.8813 
0x50	 15:33:01.579	-0.1929	-0.9722	0.2690	-519.7754	-29.0527	-90.8813 
0x50	 15:33:01.579	-0.1929	-0.9722	0.2690	-519.7754	-29.0527	-90.8813 
0x50	 15:33:01.600	0.1914	-0.7524	0.1294	-489.6240	-30.8228	-70.9229 
0x50	 15:33:01.629	0.1914	-0.7524	0.1294	-489.6240	-30.8228	-70.9229 
0x50	 15:33:01.629	0.4341	-1.1626	-0.1416	-477.4170	-36.0718	-28.4424 
0x50	 15:33:01.629	0.4341	-1.1626	-0.1416	-477.4170	-36.0718	-28.4424 
0x50	 15:33:01.640	0.3496	-0.8457	-0.2554	-465.8813	-43.2739	23.2544 
0x50	 15:33:01.690	0.3496	-0.8457	-0.2554	-465.8813	-43.2739	23.2544 
0x50	 15:33:01.690	0.2637	-0.8745	-0.4585	-455.5054	-54.1992	75.2563 
0x50	 15:33:01.690	0.2637	-0.8745	-0.4585	-455.5054	-54.1992	75.2563 
0x50	 15:33:01.690	-0.2217	-0.6626	-0.4731	-437.3779	-39.8560	64.0259 
0x50	 15:33:01.690	-0.2217	-0.6626	-0.4731	-437.3779	-39.8560	64.0259 
0x50	 15:33:01.690	-0.2920	-0.5513	-0.5645	-425.9644	-8.1787	28.5645 
0x50	 15:33:01.729	-0.2920	-0.5513	-0.5645	-425.9644	-8.1787	28.5645 
0x50	 15:33:01.729	-0.2954	-0.4575	-0.6387	-419.6777	24.2920	-2.3193 
0x50	 15:33:01.729	-0.2954	-0.4575	-0.6387	-419.6777	24.2920	-2.3193 
0x50	 15:33:01.739	-0.2471	-0.3472	-0.7368	-416.8701	60.9131	-31.9824 
0x50	 15:33:01.739	-0.2471	-0.3472	-0.7368	-416.8701	60.9131	-31.9824 
0x50	 15:33:01.750	0.3047	-0.2559	-0.8521	-407.5928	47.1802	-32.2876 
0x50	 15:33:01.779	0.3047	-0.2559	-0.8521	-407.5928	47.1802	-32.2876 
0x50	 15:33:01.779	0.3203	-0.1084	-0.8096	-400.5127	2.4414	-21.7896 
0x50	 15:33:01.779	0.3203	-0.1084	-0.8096	-400.5127	2.4414	-21.7896 
0x50	 15:33:01.799	0.3032	0.0107	-0.7373	-396.7896	-39.7949	-15.6250 
0x50	 15:33:01.799	0.3032	0.0107	-0.7373	-396.7896	-39.7949	-15.6250 
0x50	 15:33:01.809	0.0972	0.1572	-1.0625	-396.8506	-81.2988	-11.4136 
0x50	 15:33:01.829	0.0972	0.1572	-1.0625	-396.8506	-81.2988	-11.4136 
0x50	 15:33:01.849	-0.2944	0.2134	-0.7192	-396.4844	-47.5464	1.8311 
0x50	 15:33:01.849	-0.2944	0.2134	-0.7192	-396.4844	-47.5464	1.8311 
0x50	 15:33:01.849	-0.2935	0.3335	-0.7041	-398.3765	-3.4180	19.2871 
0x50	 15:33:01.849	-0.2935	0.3335	-0.7041	-398.3765	-3.4180	19.2871 
0x50	 15:33:01.889	-0.2285	0.5386	-0.7959	-404.4800	36.8042	39.0625 
0x50	 15:33:01.889	-0.2285	0.5386	-0.7959	-404.4800	36.8042	39.0625 
0x50	 15:33:01.900	0.2876	0.6470	-0.7041	-411.3770	30.8838	21.7896 
0x50	 15:33:01.900	0.2876	0.6470	-0.7041	-411.3770	30.8838	21.7896 
0x50	 15:33:01.920	0.2852	0.7163	-0.5566	-415.1001	-1.5869	-14.7095 
0x50	 15:33:01.929	0.2852	0.7163	-0.5566	-415.1001	-1.5869	-14.7095 
0x50	 15:33:01.949	0.2061	0.8301	-0.4648	-421.9971	-30.4565	-51.3306 
0x50	 15:33:01.949	0.2061	0.8301	-0.4648	-421.9971	-30.4565	-51.3306 
0x50	 15:33:01.949	-0.2583	0.8232	-0.3252	-434.5093	-30.0903	-32.6538 
0x50	 15:33:01.979	-0.2583	0.8232	-0.3252	-434.5093	-30.0903	-32.6538 
0x50	 15:33:01.979	-0.2437	0.8335	-0.1606	-444.6411	-16.6016	17.7002 
0x50	 15:33:01.979	-0.2437	0.8335	-0.1606	-444.6411	-16.6016	17.7002 
0x50	 15:33:02.000	-0.0913	1.4609	-0.0635	-456.9092	-4.8828	54.3823 
0x50	 15:33:02.009	-0.0913	1.4609	-0.0635	-456.9092	-4.8828	54.3823 
0x50	 15:33:02.009	0.1636	0.7515	0.1313	-454.5288	1.8921	30.1514 
0x50	 15:33:02.029	0.1636	0.7515	0.1313	-454.5288	1.8921	30.1514 
0x50	 15:33:02.029	0.2544	1.1309	0.3208	-462.7686	9.6436	-19.3481 
0x50	 15:33:02.049	0.2544	1.1309	0.3208	-462.7686	9.6436	-19.3481 
0x50	 15:33:02.049	0.0063	0.9482	0.4590	-475.8301	13.9160	-55.2368 
0x50	 15:33:02.059	0.0063	0.9482	0.4590	-475.8301	13.9160	-55.2368 
0x50	 15:33:02.080	-0.2197	1.0171	0.6782	-493.8354	-12.4512	-22.7661 
0x50	 15:33:02.080	-0.2197	1.0171	0.6782	-493.8354	-12.4512	-22.7661 
0x50	 15:33:02.089	-0.1689	0.8193	0.8433	-507.3853	-42.5415	19.8975 
0x50	 15:33:02.110	-0.1689	0.8193	0.8433	-507.3853	-42.5415	19.8975 
0x50	 15:33:02.119	0.1055	0.6978	0.9165	-518.7378	-34.7900	23.8037 
0x50	 15:33:02.119	0.1055	0.6978	0.9165	-518.7378	-34.7900	23.8037 
0x50	 15:33:02.149	0.1401	0.4678	0.9380	-524.7803	13.0615	-8.3618 
0x50	 15:33:02.159	0.1401	0.4678	0.9380	-524.7803	13.0615	-8.3618 
0x50	 15:33:02.159	0.0181	0.3262	1.1582	-538.2690	14.7705	-20.6299 
0x50	 15:33:02.159	0.0181	0.3262	1.1582	-538.2690	14.7705	-20.6299 
0x50	 15:33:02.159	-0.1968	0.1655	1.3833	-498.2910	-36.4380	1.8921 
0x50	 15:33:02.200	-0.1968	0.1655	1.3833	-498.2910	-36.4380	1.8921 
0x50	 15:33:02.200	0.0483	-0.0181	0.7876	-472.7173	-38.5132	4.8828 
0x50	 15:33:02.200	0.0483	-0.0181	0.7876	-472.7173	-38.5132	4.8828 
0x50	 15:33:02.209	0.0527	-0.0396	0.8296	-474.5483	-32.1655	8.2397 
0x50	 15:33:02.229	0.0527	-0.0396	0.8296	-474.5483	-32.1655	8.2397 
0x50	 15:33:02.249	0.1387	-0.3086	0.9478	-482.5439	-11.5967	18.1885 
0x50	 15:33:02.249	0.1387	-0.3086	0.9478	-482.5439	-11.5967	18.1885 
0x50	 15:33:02.259	-0.0098	-0.6069	1.1704	-488.2202	42.5415	41.0156 
0x50	 15:33:02.259	-0.0098	-0.6069	1.1704	-488.2202	42.5415	41.0156 
0x50	 15:33:02.279	-0.1875	-0.6665	0.9072	-479.6143	3.5400	3.5400 
0x50	 15:33:02.279	-0.1875	-0.6665	0.9072	-479.6143	3.5400	3.5400 
0x50	 15:33:02.300	-0.1958	-0.7676	0.7520	-469.8486	-35.7056	-33.2642 
0x50	 15:33:02.300	-0.1958	-0.7676	0.7520	-469.8486	-35.7056	-33.2642 
0x50	 15:33:02.309	0.3467	-1.0000	1.0059	-485.7788	-3.9673	-10.8032 
0x50	 15:33:02.329	0.3467	-1.0000	1.0059	-485.7788	-3.9673	-10.8032 
0x50	 15:33:02.329	-0.0801	-0.9287	0.7227	-547.1802	-50.1099	-5.7373 
0x50	 15:33:02.359	-0.0801	-0.9287	0.7227	-547.1802	-50.1099	-5.7373 
0x50	 15:33:02.359	-0.1157	-0.7559	-0.4424	-458.0078	-52.6733	-31.0059 
0x50	 15:33:02.359	-0.1157	-0.7559	-0.4424	-458.0078	-52.6733	-31.0059 
0x50	 15:33:02.359	0.1182	-0.8408	-0.3403	-295.7764	-89.0503	-46.8750 
0x50	 15:33:02.379	0.1182	-0.8408	-0.3403	-295.7764	-89.0503	-46.8750 
0x50	 15:33:02.400	0.1553	-0.6899	-0.2622	-200.9277	-179.6265	-47.6685 
0x50	 15:33:02.400	0.1553	-0.6899	-0.2622	-200.9277	-179.6265	-47.6685 
0x50	 15:33:02.409	0.2310	-0.7720	-0.3901	-142.5171	-178.1006	-25.0854 
0x50	 15:33:02.429	0.2310	-0.7720	-0.3901	-142.5171	-178.1006	-25.0854 
0x50	 15:33:02.429	0.3066	-0.8125	-0.4077	-91.6138	-74.7070	60.3638 
0x50	 15:33:02.429	0.3066	-0.8125	-0.4077	-91.6138	-74.7070	60.3638 
0x50	 15:33:02.450	-0.7095	-1.1816	-0.0137	-106.1401	9.3384	95.8252 
0x50	 15:33:02.459	-0.7095	-1.1816	-0.0137	-106.1401	9.3384	95.8252 
0x50	 15:33:02.499	-0.0845	-1.0103	-0.0591	-71.8994	219.0552	73.0591 
0x50	 15:33:02.499	-0.0845	-1.0103	-0.0591	-71.8994	219.0552	73.0591 
0x50	 15:33:02.499	0.2427	-0.8350	-0.3389	-58.9600	170.1050	57.7393 
0x50	 15:33:02.499	0.2427	-0.8350	-0.3389	-58.9600	170.1050	57.7393 
0x50	 15:33:02.499	0.1797	-0.7295	-0.6016	-9.3384	41.5039	-5.0659 
0x50	 15:33:02.529	0.1797	-0.7295	-0.6016	-9.3384	41.5039	-5.0659 
0x50	 15:33:02.529	0.0010	-0.8916	-0.6221	11.5967	-48.6450	-41.4429 
0x50	 15:33:02.549	0.0010	-0.8916	-0.6221	11.5967	-48.6450	-41.4429 
0x50	 15:33:02.549	0.0010	-0.8916	-0.6221	11.5967	-48.6450	-41.4429 
0x50	 15:33:02.579	0.0703	-0.8667	-0.4487	37.0483	-67.7490	-32.1045 
0x50	 15:33:02.579	0.0703	-0.8667	-0.4487	37.0483	-67.7490	-32.1045 
0x50	 15:33:02.579	0.1235	-1.2124	-0.7305	47.1802	-29.7852	3.8452 
0x50	 15:33:02.599	0.1235	-1.2124	-0.7305	47.1802	-29.7852	3.8452 
0x50	 15:33:02.599	0.0122	-1.5044	-0.6040	-0.9766	38.8794	-3.9673 
0x50	 15:33:02.599	0.0122	-1.5044	-0.6040	-0.9766	38.8794	-3.9673 
0x50	 15:33:02.629	-0.1069	-1.3335	-0.5854	-24.1089	77.8198	-3.7842 
0x50	 15:33:02.629	-0.1069	-1.3335	-0.5854	-24.1089	77.8198	-3.7842 
0x50	 15:33:02.629	-0.1436	-1.3291	-0.5435	-15.9302	76.5381	43.6401 
0x50	 15:33:02.639	-0.1436	-1.3291	-0.5435	-15.9302	76.5381	43.6401 
0x50	 15:33:02.679	-0.1675	-1.2935	-0.5522	-11.9629	73.9746	73.1812 
0x50	 15:33:02.679	-0.1675	-1.2935	-0.5522	-11.9629	73.9746	73.1812 
0x50	 15:33:02.679	-0.1245	-1.1523	-0.5850	-17.9443	83.3740	91.1865 
0x50	 15:33:02.679	-0.1245	-1.1523	-0.5850	-17.9443	83.3740	91.1865 
0x50	 15:33:02.699	-0.0566	-0.9409	-0.5479	-30.3955	81.7261	92.9565 
0x50	 15:33:02.699	-0.0566	-0.9409	-0.5479	-30.3955	81.7261	92.9565 
0x50	 15:33:02.729	0.0225	-0.7759	-0.5718	-45.7153	68.9697	79.2236 
0x50	 15:33:02.729	0.0225	-0.7759	-0.5718	-45.7153	68.9697	79.2236 
0x50	 15:33:02.759	-0.0376	-0.8213	-0.5977	-65.6738	57.4951	40.8936 
0x50	 15:33:02.759	-0.0376	-0.8213	-0.5977	-65.6738	57.4951	40.8936 
0x50	 15:33:02.759	-0.0757	-0.8691	-0.5840	-76.7822	37.3535	7.6294 
0x50	 15:33:02.759	-0.0757	-0.8691	-0.5840	-76.7822	37.3535	7.6294 
0x50	 15:33:02.779	-0.0479	-0.9033	-0.5742	-72.5098	5.6152	-6.2256 
0x50	 15:33:02.799	-0.0479	-0.9033	-0.5742	-72.5098	5.6152	-6.2256 
0x50	 15:33:02.799	0.0142	-0.9346	-0.5684	-75.8667	-11.4746	-22.3389 
0x50	 15:33:02.809	0.0142	-0.9346	-0.5684	-75.8667	-11.4746	-22.3389 
0x50	 15:33:02.829	0.0210	-0.9209	-0.5933	-89.1724	-12.5122	-35.8887 
0x50	 15:33:02.829	0.0210	-0.9209	-0.5933	-89.1724	-12.5122	-35.8887 
0x50	 15:33:02.829	-0.0112	-1.0288	-0.5825	-101.8066	-14.4043	-50.8423 
0x50	 15:33:02.849	-0.0112	-1.0288	-0.5825	-101.8066	-14.4043	-50.8423 
0x50	 15:33:02.879	-0.0283	-1.0835	-0.6006	-99.3042	-14.5264	-54.5654 
0x50	 15:33:02.879	-0.0283	-1.0835	-0.6006	-99.3042	-14.5264	-54.5654 
0x50	 15:33:02.879	0.0249	-1.1382	-0.6323	-87.2803	-29.5410	-62.9272 
0x50	 15:33:02.899	0.0249	-1.1382	-0.6323	-87.2803	-29.5410	-62.9272 
0x50	 15:33:02.909	0.1099	-1.1436	-0.6260	-74.7070	-43.9453	-70.4956 
0x50	 15:33:02.909	0.1099	-1.1436	-0.6260	-74.7070	-43.9453	-70.4956 
0x50	 15:33:02.909	0.1240	-1.0615	-0.6416	-73.7915	-36.0718	-64.3311 
0x50	 15:33:02.929	0.1240	-1.0615	-0.6416	-73.7915	-36.0718	-64.3311 
0x50	 15:33:02.929	0.0132	-1.0894	-0.8247	-94.4824	-11.1084	-55.9692 
0x50	 15:33:02.969	0.0132	-1.0894	-0.8247	-94.4824	-11.1084	-55.9692 
0x50	 15:33:02.969	-0.0771	-1.1865	-0.8252	-116.2720	2.6855	-42.9688 
0x50	 15:33:02.969	-0.0771	-1.1865	-0.8252	-116.2720	2.6855	-42.9688 
0x50	 15:33:02.979	0.0024	-1.1597	-0.8184	-114.1968	-13.9771	-12.8784 
0x50	 15:33:02.979	0.0024	-1.1597	-0.8184	-114.1968	-13.9771	-12.8784 
0x50	 15:33:02.999	0.1201	-1.0352	-0.8340	-122.4976	-20.4468	-12.5122 
0x50	 15:33:02.999	0.1201	-1.0352	-0.8340	-122.4976	-20.4468	-12.5122 
0x50	 15:33:03.009	0.1831	-0.8481	-0.9722	-145.8740	-13.3057	-28.0762 
0x50	 15:33:03.029	0.1831	-0.8481	-0.9722	-145.8740	-13.3057	-28.0762 
0x50	 15:33:03.029	0.0264	-1.1016	-0.9761	-171.0205	-16.0522	-56.0303 
0x50	 15:33:03.049	0.0264	-1.1016	-0.9761	-171.0205	-16.0522	-56.0303 
0x50	 15:33:03.049	0.0952	-1.1953	-0.6152	-138.9160	-54.2603	-40.6494 
0x50	 15:33:03.059	0.0952	-1.1953	-0.6152	-138.9160	-54.2603	-40.6494 
0x50	 15:33:03.079	0.1885	-1.1909	-0.4883	-75.3174	-57.1289	-4.2114 
0x50	 15:33:03.079	0.1885	-1.1909	-0.4883	-75.3174	-57.1289	-4.2114 
0x50	 15:33:03.099	0.1821	-0.9399	-0.6284	-36.5601	-31.6162	-3.8452 
0x50	 15:33:03.109	0.1821	-0.9399	-0.6284	-36.5601	-31.6162	-3.8452 
0x50	 15:33:03.109	0.1206	-0.6494	-0.8877	-35.1563	-28.8696	-14.2212 
0x50	 15:33:03.129	0.1206	-0.6494	-0.8877	-35.1563	-28.8696	-14.2212 
0x50	 15:33:03.129	0.0459	-0.6387	-1.0098	-73.7915	-46.5088	-31.7383 
0x50	 15:33:03.169	0.0459	-0.6387	-1.0098	-73.7915	-46.5088	-31.7383 
0x50	 15:33:03.169	-0.0073	-0.8022	-0.8213	-97.9614	-59.6924	-30.3345 
0x50	 15:33:03.179	-0.0073	-0.8022	-0.8213	-97.9614	-59.6924	-30.3345 
0x50	 15:33:03.179	0.0244	-0.8208	-0.6738	-82.9468	-58.1665	1.8921 
0x50	 15:33:03.189	0.0244	-0.8208	-0.6738	-82.9468	-58.1665	1.8921 
0x50	 15:33:03.189	0.0698	-0.6479	-0.6963	-55.9692	-49.5605	7.3853 
0x50	 15:33:03.229	0.0698	-0.6479	-0.6963	-55.9692	-49.5605	7.3853 
0x50	 15:33:03.229	0.1167	-0.4019	-0.8081	-36.9873	-65.8569	-19.9585 
0x50	 15:33:03.229	0.1167	-0.4019	-0.8081	-36.9873	-65.8569	-19.9585 
0x50	 15:33:03.229	0.1499	-0.2866	-0.8735	-40.6494	-96.3135	-63.2935 
0x50	 15:33:03.239	0.1499	-0.2866	-0.8735	-40.6494	-96.3135	-63.2935 
0x50	 15:33:03.249	0.0591	-0.4175	-0.8325	-60.0586	-107.7271	-94.6655 
0x50	 15:33:03.279	0.0591	-0.4175	-0.8325	-60.0586	-107.7271	-94.6655 
0x50	 15:33:03.279	-0.0474	-0.5034	-0.7007	-70.3735	-102.6001	-76.0498 
0x50	 15:33:03.279	-0.0474	-0.5034	-0.7007	-70.3735	-102.6001	-76.0498 
0x50	 15:33:03.289	-0.1016	-0.4756	-0.6563	-76.7212	-79.4067	-30.3955 
0x50	 15:33:03.319	-0.1016	-0.4756	-0.6563	-76.7212	-79.4067	-30.3955 
0x50	 15:33:03.329	-0.0469	-0.3369	-0.6797	-87.3413	-64.5142	-1.8311 
0x50	 15:33:03.329	-0.0469	-0.3369	-0.6797	-87.3413	-64.5142	-1.8311 
0x50	 15:33:03.329	0.0615	-0.2773	-0.6919	-97.2900	-66.7725	-0.0610 
0x50	 15:33:03.349	0.0615	-0.2773	-0.6919	-97.2900	-66.7725	-0.0610 
0x50	 15:33:03.349	0.0835	-0.3003	-0.6577	-109.6802	-62.8662	-18.9209 
0x50	 15:33:03.359	0.0835	-0.3003	-0.6577	-109.6802	-62.8662	-18.9209 
0x50	 15:33:03.389	0.0142	-0.3081	-0.5571	-112.5488	-50.3540	-31.0059 
0x50	 15:33:03.399	0.0142	-0.3081	-0.5571	-112.5488	-50.3540	-31.0059 
0x50	 15:33:03.399	-0.0820	-0.3018	-0.5166	-99.4873	-44.2505	-29.3579 
0x50	 15:33:03.399	-0.0820	-0.3018	-0.5166	-99.4873	-44.2505	-29.3579 
0x50	 15:33:03.409	-0.1509	-0.2617	-0.5459	-86.1206	-39.0625	-15.5640 
0x50	 15:33:03.429	-0.1509	-0.2617	-0.5459	-86.1206	-39.0625	-15.5640 
0x50	 15:33:03.429	-0.1250	-0.1963	-0.6138	-76.8433	-41.1377	-4.5166 
0x50	 15:33:03.429	-0.1250	-0.1963	-0.6138	-76.8433	-41.1377	-4.5166 
0x50	 15:33:03.449	-0.1240	-0.1909	-0.6470	-74.6460	-42.1143	-9.3384 
0x50	 15:33:03.459	-0.1240	-0.1909	-0.6470	-74.6460	-42.1143	-9.3384 
0x50	 15:33:03.479	-0.2085	-0.1807	-0.7075	-87.0972	-26.5503	-2.1973 
0x50	 15:33:03.518	-0.2085	-0.1807	-0.7075	-87.0972	-26.5503	-2.1973 
0x50	 15:33:03.518	-0.2153	-0.1538	-0.7041	-113.9526	-5.5542	19.0430 
0x50	 15:33:03.518	-0.2153	-0.1538	-0.7041	-113.9526	-5.5542	19.0430 
0x50	 15:33:03.518	-0.2153	-0.1538	-0.7041	-113.9526	-5.5542	19.0430 
0x50	 15:33:03.528	-0.1768	-0.0693	-0.6440	-126.8921	14.7095	33.0811 
0x50	 15:33:03.528	-0.1768	-0.0693	-0.6440	-126.8921	14.7095	33.0811 
0x50	 15:33:03.549	-0.1548	-0.0347	-0.6265	-118.9575	16.3574	21.7896 
0x50	 15:33:03.549	-0.1548	-0.0347	-0.6265	-118.9575	16.3574	21.7896 
0x50	 15:33:03.558	-0.1602	0.0020	-0.6196	-98.2666	11.0474	2.3193 
0x50	 15:33:03.579	-0.1602	0.0020	-0.6196	-98.2666	11.0474	2.3193 
0x50	 15:33:03.579	-0.1978	0.0459	-0.6885	-70.8618	-10.9863	-16.2964 
0x50	 15:33:03.588	-0.1978	0.0459	-0.6885	-70.8618	-10.9863	-16.2964 
0x50	 15:33:03.599	-0.2808	0.0288	-0.7622	-57.0068	-17.3340	-20.0195 
0x50	 15:33:03.609	-0.2808	0.0288	-0.7622	-57.0068	-17.3340	-20.0195 
0x50	 15:33:03.629	-0.3159	-0.2886	-0.5669	-41.4429	18.7378	-10.9253 
0x50	 15:33:03.629	-0.3159	-0.2886	-0.5669	-41.4429	18.7378	-10.9253 
0x50	 15:33:03.629	-0.1572	-0.0078	-0.6294	4.5776	7.9956	-40.8325 
0x50	 15:33:03.649	-0.1572	-0.0078	-0.6294	4.5776	7.9956	-40.8325 
0x50	 15:33:03.649	-0.2637	0.1406	-0.7285	13.8550	-6.3477	-45.2271 
0x50	 15:33:03.678	-0.2637	0.1406	-0.7285	13.8550	-6.3477	-45.2271 
0x50	 15:33:03.678	-0.2949	0.0254	-0.7393	9.7046	6.4087	-26.5503 
0x50	 15:33:03.678	-0.2949	0.0254	-0.7393	9.7046	6.4087	-26.5503 
0x50	 15:33:03.718	-0.4722	0.0835	-0.8008	-0.9155	11.4746	11.0474 
0x50	 15:33:03.718	-0.4722	0.0835	-0.8008	-0.9155	11.4746	11.0474 
0x50	 15:33:03.718	-0.3042	0.0991	-0.8618	-5.1270	12.8784	41.6260 
0x50	 15:33:03.729	-0.3042	0.0991	-0.8618	-5.1270	12.8784	41.6260 
0x50	 15:33:03.729	-0.0938	0.2129	-0.8535	-7.4463	34.7290	27.6489 
0x50	 15:33:03.749	-0.0938	0.2129	-0.8535	-7.4463	34.7290	27.6489 
0x50	 15:33:03.758	-0.1548	0.2617	-0.9810	12.7563	13.4888	-11.4746 
0x50	 15:33:03.778	-0.1548	0.2617	-0.9810	12.7563	13.4888	-11.4746 
0x50	 15:33:03.778	-0.3633	-0.0786	-0.8447	31.0059	-6.1035	-23.7427 
0x50	 15:33:03.778	-0.3633	-0.0786	-0.8447	31.0059	-6.1035	-23.7427 
0x50	 15:33:03.799	-0.4639	0.0718	-0.8887	34.9121	13.2446	-3.0518 
0x50	 15:33:03.799	-0.4639	0.0718	-0.8887	34.9121	13.2446	-3.0518 
0x50	 15:33:03.829	-0.4258	0.1162	-0.8584	16.4185	46.8140	12.6953 
0x50	 15:33:03.829	-0.4258	0.1162	-0.8584	16.4185	46.8140	12.6953 
0x50	 15:33:03.829	-0.4497	0.0420	-0.8530	2.1362	86.9751	-12.2681 
0x50	 15:33:03.849	-0.4497	0.0420	-0.8530	2.1362	86.9751	-12.2681 
0x50	 15:33:03.879	-0.3213	0.0854	-0.9937	13.3667	87.5244	-42.9688 
0x50	 15:33:03.879	-0.3213	0.0854	-0.9937	13.3667	87.5244	-42.9688 
0x50	 15:33:03.879	-0.2144	0.2661	-0.8545	-2.4414	63.1104	26.3062 
0x50	 15:33:03.879	-0.2144	0.2661	-0.8545	-2.4414	63.1104	26.3062 
0x50	 15:33:03.899	-0.2734	0.1182	-0.9692	26.7944	20.5078	66.1621 
0x50	 15:33:03.908	-0.2734	0.1182	-0.9692	26.7944	20.5078	66.1621 
0x50	 15:33:03.938	-0.2808	0.0405	-0.9038	30.5176	16.7847	6.0425 
0x50	 15:33:03.938	-0.2808	0.0405	-0.9038	30.5176	16.7847	6.0425 
0x50	 15:33:03.938	-0.2671	0.0518	-0.8496	28.4424	33.0200	-37.7197 
0x50	 15:33:03.949	-0.2671	0.0518	-0.8496	28.4424	33.0200	-37.7197 
0x50	 15:33:03.958	-0.1313	0.0537	-0.8701	16.4795	45.4712	-42.4805 
0x50	 15:33:03.976	-0.1313	0.0537	-0.8701	16.4795	45.4712	-42.4805 
0x50	 15:33:03.982	-0.0601	0.0073	-0.8335	4.5166	24.1089	-33.4473 
0x50	 15:33:03.982	-0.0601	0.0073	-0.8335	4.5166	24.1089	-33.4473 
0x50	 15:33:03.998	-0.0654	-0.0142	-0.9648	-9.2773	5.6152	-37.4146 
0x50	 15:33:04.009	-0.0654	-0.0142	-0.9648	-9.2773	5.6152	-37.4146 
0x50	 15:33:04.033	-0.0132	0.0459	-0.9688	-10.2539	4.4556	-33.3862 
0x50	 15:33:04.043	-0.0132	0.0459	-0.9688	-10.2539	4.4556	-33.3862 
0x50	 15:33:04.043	-0.0361	0.0210	-0.9551	-8.4229	0.6714	-8.5449 
0x50	 15:33:04.049	-0.0361	0.0210	-0.9551	-8.4229	0.6714	-8.5449 
0x50	 15:33:04.077	-0.1235	-0.0444	-0.9678	-11.8408	2.1362	-0.3662 
0x50	 15:33:04.083	-0.1235	-0.0444	-0.9678	-11.8408	2.1362	-0.3662 
0x50	 15:33:04.093	-0.1079	-0.0674	-0.9492	-16.0522	-5.7373	-13.0005 
0x50	 15:33:04.093	-0.1079	-0.0674	-0.9492	-16.0522	-5.7373	-13.0005 
0x50	 15:33:04.103	-0.0908	-0.0439	-0.9248	-18.9819	-28.1372	-25.8179 
0x50	 15:33:04.103	-0.0908	-0.0439	-0.9248	-18.9819	-28.1372	-25.8179 
0x50	 15:33:04.133	-0.1519	-0.0239	-0.9170	-22.5830	-32.7759	-28.4424 
